image	bicycle	bird	bottle	car	chair	diningtable	dog	person	pottedplant	sofa	
00010219	-1.379604	-0.912396	-0.872402	-0.990183	-0.141605	-0.863525	-0.827042	-0.891023	-0.479028	-0.619719	
00010220	-1.019970	-1.090984	-0.515885	-0.583284	-0.452266	-0.544447	-1.634868	1.880998	-0.304946	-0.970458	
00010221	-1.348908	-0.992576	-0.567957	-1.267298	-0.736156	-0.784586	-0.799037	-0.830502	-0.874161	-0.819019	
00010222	-1.046576	-1.032999	-0.918902	-1.039845	-2.097949	-1.496418	-1.081498	1.259142	-1.498863	-1.675383	
00010223	-1.798981	-0.243356	-1.263984	-0.767185	-1.094422	-1.935380	-2.108896	0.931116	-1.865794	-2.212672	
00010224	-0.802050	-2.920999	-1.549344	-0.583262	-1.184169	-1.737351	-1.687078	0.766988	-0.577627	-1.496149	
00010225	-1.439791	-0.993608	-0.672432	-0.876195	-0.533107	-1.133333	-1.469411	1.303673	-1.017912	-0.720392	
00010226	-1.483357	-1.554579	-0.598867	0.028238	-0.828444	-0.199384	-0.918620	-0.221031	-0.553034	-1.248182	
00010227	-0.712544	-1.452816	-1.139310	-0.163033	-0.615835	-1.024742	-1.024000	1.115268	-1.414664	-0.431132	
00010228	-1.639288	1.190053	-1.127333	-1.478003	-1.476134	-0.722124	-1.363959	-1.542644	-0.946925	-1.894319	
00010229	-1.406372	-1.779238	-1.715113	-1.960802	-1.993401	-1.582031	1.727870	-0.542136	-1.653607	-1.024236	
00010230	-1.607824	-1.446572	-0.615821	-1.330516	-0.104674	-0.782825	-0.763090	2.168136	-0.642642	-0.269804	
00010231	-1.175580	-1.167530	-0.624977	-1.085264	-0.304023	-1.309749	-1.012068	1.050654	-1.078825	-0.491025	
00010232	-2.785666	-1.238721	0.620182	1.197601	-2.859798	-3.347363	-2.392221	-0.672580	-1.337522	-0.837726	
00010233	-1.914851	-1.193855	-0.608156	-1.492074	-0.878624	-0.274172	-2.054844	3.685428	-0.949540	-1.033811	
00010234	-0.754215	-1.551095	-0.792043	-0.839570	1.010360	0.153722	-1.269918	0.289402	-0.943311	-0.285885	
00010235	-2.106104	2.046742	-1.396416	-1.716903	-1.061730	-1.217999	-0.728060	-0.596988	-1.344300	-1.850976	
00010236	-0.756562	-1.199368	-1.015617	1.163359	-1.074543	-1.439682	-1.196298	-0.257049	-1.306354	-1.150237	
00010237	-2.830170	-2.022026	-0.674779	-1.444089	1.312658	-1.104641	-0.984145	0.002421	-1.168319	-0.079476	
00010238	-1.892808	-1.750213	-3.403974	3.363679	-3.101671	-2.633071	-2.807811	-0.704636	-2.212484	-3.767258	
00010239	-1.160285	-1.133949	-2.631199	2.206415	-2.380782	-1.951944	-1.751318	-0.349120	-2.139715	-3.179594	
00010240	-0.985977	-2.058835	-3.400616	-1.388659	-4.002626	-3.295649	-2.634986	3.675121	-1.119831	-1.033797	
00010241	-1.366892	-1.884869	-0.634592	-0.703238	-0.810815	-0.958003	-1.455226	1.227941	-0.904634	-1.502626	
00010242	-1.588894	0.045046	-0.888809	-1.429011	-0.934005	-0.883520	0.007308	-0.322236	-1.455170	-1.464886	
00010243	-0.504010	-0.668978	-0.704905	-1.430593	-1.060075	-1.102156	-1.483689	-0.772865	-0.124107	-0.710164	
00010244	-1.952112	-1.665002	-1.699112	-0.958199	-2.024931	-1.967458	-1.840965	2.182485	-1.988778	-1.740835	
00010245	-1.137479	-0.866810	-1.089830	-0.964775	-0.765939	-0.864337	-3.480019	4.581117	-0.687188	-1.115926	
00010246	-1.810258	-2.303502	-1.188245	-1.061328	-1.333806	-1.676530	-0.912738	1.145478	-1.277927	-1.933775	
00010247	-2.802690	2.117056	-1.019547	-1.496737	-1.200363	-1.246896	-1.084337	-0.494816	-1.134335	-1.303374	
00010248	-1.447547	-2.866857	-2.222837	1.890340	-2.587036	-1.666195	-1.749438	-0.740302	-1.663513	-3.246180	
00010249	-1.129428	-0.650468	-0.717327	-1.172469	-0.460025	-0.714630	-0.510284	1.590322	-0.862896	-0.579862	
00010250	-1.265017	-2.228340	-1.521166	-1.453510	-2.330854	-2.337823	2.285277	-0.297079	-2.122585	-1.037170	
00010251	-1.282195	-2.261359	-3.068148	-0.315695	-1.438965	-2.347615	-1.609388	0.925708	-0.750654	-3.580014	
00010252	-1.706689	2.855529	-1.980863	-3.910606	-3.103355	-1.547199	-1.280556	-2.315100	-1.843857	-1.710676	
00010253	-0.750160	-0.916826	-1.064209	-2.429194	-2.496854	-1.837622	2.354579	-0.813848	-1.413244	-1.981677	
00010254	-1.390265	-1.721107	-0.423269	-0.563298	0.047763	-1.577191	-1.329043	-0.058998	-1.227636	-1.364762	
00010255	-1.412002	-1.121069	-0.520917	-2.243331	-0.745876	-0.785761	-1.443370	3.105795	-1.123337	-0.873845	
00010256	2.862329	-2.878007	-0.843652	-0.571851	-0.977787	-2.169006	-1.305156	-0.096410	-1.350961	-2.781743	
00010257	-1.419703	-1.581108	-1.223206	-1.104083	-1.193052	-1.426508	-0.233434	0.447463	-1.020836	-0.651770	
00010258	-1.272679	-1.200507	-1.281427	-1.125844	-0.676685	-1.523762	-0.240023	-0.522493	-0.979127	-0.864043	
00010259	-1.189884	-1.881379	-1.384685	-0.983267	-1.008604	-1.063958	0.130465	0.525045	-1.157576	-1.201467	
00010260	-0.459428	-3.461656	-1.421480	-0.423192	-1.528387	-2.141302	-1.597168	1.288370	-1.397162	-1.517693	
00010261	-1.363013	-1.528894	-2.013529	-1.112370	-1.736718	-1.461280	-1.750119	1.281837	-2.229658	-1.644981	
00010262	-0.865621	-0.552701	-1.676300	-2.779556	-0.935671	-2.687104	-1.763803	1.403714	-1.597670	-1.005291	
00010263	-1.426082	-1.372822	-1.552921	-1.031753	-1.514257	-1.547120	-1.316993	0.862866	-1.067314	-1.147349	
00010264	-1.052495	-1.180290	-1.033682	-1.164716	-1.069694	-2.089055	-1.024021	1.627863	-0.983491	-1.234706	
00010265	-1.422316	-2.045665	-0.690360	-1.023547	-1.338256	-2.017635	1.549642	-0.457077	-1.129928	-1.017150	
00010266	-1.518191	-1.281726	-1.215824	-1.367449	-0.652548	-1.477621	-0.715039	0.072309	-0.236470	-1.219929	
00010267	-2.237957	2.265835	-1.969438	-1.446810	-2.777672	-1.630943	-1.465021	-1.895227	-2.777936	-2.111090	
00010268	-1.562199	-2.161417	-1.510326	2.250073	-1.253024	-2.933452	-1.426221	-0.289662	-0.409145	-1.202867	
00010269	0.160507	-1.143067	-1.379833	-1.759381	-1.129481	-2.443850	-0.565828	0.635363	-1.172940	-1.034251	
00010270	-1.081943	-1.728647	-1.022876	-0.153861	-0.255881	-1.108389	-1.071170	-0.387870	-0.668470	-0.551679	
00010271	-1.501432	-2.633078	-1.384350	-1.484992	-1.056326	-1.758584	2.450637	-0.606655	-1.189039	-0.301659	
00010272	-1.188135	-1.961572	-1.979074	1.079594	-2.890373	-1.834061	-1.683641	0.268013	-1.498996	-2.499237	
00010273	-1.587819	3.249769	-1.940940	-4.012668	-1.705727	-1.099666	-1.361127	-1.809941	-1.414179	-2.349704	
00010274	-1.683784	-2.536382	-1.228855	-0.683834	-1.567434	-0.963612	-0.788812	0.683052	-1.366235	-1.857111	
00010275	-2.310455	-1.293042	-3.217208	3.396465	-3.853410	-2.545814	-3.713489	-0.833771	-2.641112	-4.247898	
00010276	-1.616956	-1.296327	0.446042	-1.318104	-0.429352	0.347567	-1.577402	0.597521	-0.967241	-0.848611	
00010277	-1.957386	-1.607087	-1.204336	1.409288	-1.883035	-2.235934	-1.517135	1.131436	-1.792068	-1.672854	
00010278	-1.086641	-3.744724	-2.703756	-1.158425	-0.864008	-1.565563	1.344446	-1.030245	-1.723557	-1.028131	
00010279	-1.255701	-1.603712	-0.923957	-1.342895	0.473515	-0.140173	-1.082173	-0.572107	-0.179445	-0.397371	
00010280	-0.761522	-1.425827	-1.132897	0.618379	-2.050314	-1.675378	-1.525193	-0.453539	-1.684851	-2.014237	
00010281	-1.160153	-1.192005	-0.697738	-0.786589	0.307902	-0.457782	-1.277025	-0.132136	-0.192956	-0.273279	
00010282	-2.017901	-1.394220	-0.708217	-1.060583	-0.159332	-1.066247	-2.036137	-0.605026	-0.628952	0.023083	
00010283	-1.129574	-2.399951	-0.396828	-0.741652	-0.939035	-0.734252	-1.588514	4.961774	-0.848427	-0.698415	
00010284	-1.644667	-3.848261	-0.476535	-0.821000	-0.789524	-1.067996	-1.855584	5.486222	-1.330399	-0.477571	
00010285	-1.748177	-1.538618	-0.873520	-1.225742	-0.686099	-1.176382	-0.726803	1.050638	-1.017316	-0.779198	
00010286	-1.181638	-1.375351	-0.696582	-1.404550	-0.991040	-1.229020	-1.279514	2.237529	-1.108902	-1.210677	
00010287	-1.390237	-0.691391	-1.111051	-1.211850	-0.437664	-1.431850	-1.106745	0.431536	-1.562090	-1.767481	
00010288	-1.067630	-2.813977	-1.877851	-1.307374	-1.201625	-1.588239	0.528819	-0.358263	-0.448573	-1.076421	
00010289	-1.345662	1.038814	-2.096626	-1.110468	-0.790267	-1.773353	-0.988792	-0.795742	-0.906722	-1.119544	
00010290	-1.082545	-1.608621	-0.301696	-1.167590	-0.251811	-0.264909	-0.893737	0.516586	-0.679671	-1.156992	
00010291	-0.618392	-0.729294	-1.555423	-0.898951	-0.439625	-1.767836	-0.646177	-0.135418	-0.706892	-1.531245	
00010292	-1.363855	-1.223713	-0.279517	-1.179347	-0.279119	-0.952574	-0.800953	2.665380	-0.824327	-0.252890	
00010293	3.760254	-5.434914	-0.675073	-0.935369	-0.965210	-1.938220	-2.214192	-0.584774	-0.921148	-3.978595	
00010294	-2.305503	-1.946249	3.548448	-1.466681	-1.708003	-0.998122	-0.955740	-1.322906	-2.396052	-2.268633	
00010295	-1.315889	-2.355309	-0.886666	-0.767655	-0.671207	-1.323330	-2.186981	4.276185	-1.290270	-0.347012	
00010296	-2.208984	-2.242293	-1.009208	-1.552202	-1.235700	-1.425230	-2.716904	3.525489	-1.270230	-0.959152	
00010297	-0.959001	-1.637497	-1.247469	-0.540051	-2.634861	-1.613982	-1.841602	0.950307	-1.313383	-3.046733	
00010298	-1.392181	-2.598353	-1.567355	-0.581065	-1.436078	-1.286359	1.099816	-0.274105	-1.316228	-0.655748	
00010299	-1.108534	-2.116642	-1.588938	1.025759	-1.701544	-1.753948	-1.464018	0.157762	-1.645573	-2.023027	
00010300	-2.450432	-2.722778	-2.131432	-1.353106	-0.375298	-0.398179	-2.776233	4.713351	-0.726827	-0.613855	
00010301	-1.898976	-1.124549	-0.449141	-1.066184	-0.544189	-0.962921	-1.206324	2.317357	-0.953084	-0.393956	
00010302	0.974058	-2.020685	-1.123663	-0.918947	-1.711098	-2.824026	-3.115135	2.699063	-2.188407	-2.230693	
00010303	-1.248942	-1.214469	-1.598944	0.247318	-2.218756	-1.801269	-1.814305	-0.165478	-2.062133	-2.092679	
00010304	-1.833581	-3.226834	-0.808571	-1.696160	-0.338274	-1.302988	-1.705293	-0.414198	-0.712211	1.511370	
00010305	-1.250603	-1.154234	-0.905896	-0.985817	-0.799203	-1.181476	-0.323241	1.370334	-1.268874	-0.829362	
00010306	-1.281068	-2.401799	-1.597735	-0.793646	1.857907	-1.997950	-0.843115	-0.915791	-0.916169	-0.676987	
00010307	-1.045389	-1.423855	-1.132134	-1.095401	-1.021274	-1.677954	-1.358554	1.656782	-1.436011	-1.958920	
00010308	-2.277497	-1.524805	-1.796437	-1.149512	-5.065387	-3.585775	-1.320518	2.442331	-1.126828	-2.673578	
00010309	-1.130776	-1.204183	-0.648751	1.573212	-1.513118	-2.015223	-0.699817	-0.676169	-1.512356	-1.154578	
00010310	-1.205113	4.748085	-1.328466	-2.152157	-2.060055	-2.071954	-1.723605	-3.996973	-1.001924	-0.396794	
00010311	-1.406748	-1.924064	-0.485593	-1.351759	-0.454917	-0.605663	-0.906635	2.248323	-0.980602	-0.569117	
00010312	2.414188	-3.749998	-0.916846	-0.854737	-0.970822	-1.348497	-2.264813	-0.530574	-0.977048	-3.184332	
00010313	-1.359801	0.544367	-0.894950	-1.628804	-1.462898	-2.001532	-0.346805	-0.176237	-1.786741	-0.759862	
00010314	1.516220	-3.364300	-1.199372	-0.934634	-1.282103	-1.914402	-1.858817	0.054034	-1.132254	-2.819703	
00010315	-2.047041	-1.570017	-0.081407	-1.411653	0.796395	2.389381	-1.782337	-0.110683	-0.712054	-1.243317	
00010316	-0.873796	-1.111443	-0.509325	-1.122838	-0.437202	-0.773892	-1.308624	1.754604	-0.957665	-0.949048	
00010317	-1.199054	1.595076	-1.448242	-1.981365	-2.319432	-1.009200	-1.924518	-2.263575	-1.057245	-1.778312	
00010318	-1.456257	-1.405554	-0.294410	-1.126485	1.265642	0.799876	-1.294243	-0.983792	-0.485122	-0.472346	
00010319	-0.490320	-0.732129	-0.030499	-3.102850	-0.790320	-0.776656	-0.481441	-1.022406	0.740400	-0.574112	
00010320	-1.365510	-1.955200	-2.464356	2.527486	-1.105572	-2.420173	-1.281387	-0.480581	-1.025589	-2.595983	
00010321	-1.613332	-1.927399	-2.023949	1.078592	-2.287530	-2.097476	-1.873645	-0.151424	-1.303459	-2.069535	
00010322	-1.484669	-2.024303	-0.850665	-1.506324	0.387423	-0.407882	-1.375674	-1.091631	-0.765627	-0.021083	
00010323	0.004216	-2.464232	-1.229101	-0.358176	-0.999060	-2.130501	-1.030224	0.233333	-0.720887	-1.274649	
00010324	-3.701764	-3.128428	-1.332123	-0.884360	-1.638258	-1.608862	1.138923	-0.722261	-1.015035	-2.174385	
00010325	-1.532213	-1.124767	-0.604383	-1.162551	-0.955182	-1.370272	-0.376664	-0.234158	-0.668384	-0.796940	
00010326	2.970695	-3.547769	-1.098693	-0.659400	-1.172593	-2.396552	-1.234134	-0.312890	-0.927801	-2.774926	
00010327	-1.363102	-1.317198	-0.808704	-1.263252	0.960969	-1.457884	-1.672860	-0.585344	-0.762118	-1.758500	
00010328	-1.113087	-1.099562	-1.994235	0.891604	-1.361521	-1.528209	-1.345741	-0.484237	-1.129068	-1.388204	
00010329	-1.050773	-1.493026	-0.542112	-1.361936	-0.019849	-1.421552	-1.431128	-0.236132	-0.976929	-1.519151	
00010330	-1.023361	-2.791741	-1.843158	-1.901037	-0.682351	-4.529419	1.517415	-0.847057	-1.068990	-0.406255	
00010331	-1.262916	-1.352507	-0.127161	-1.505244	0.103369	-0.029012	-1.422199	-0.174615	-0.598603	-0.780278	
00010332	-1.382989	-1.598842	-0.618477	-1.021010	-0.697923	-1.313140	-0.952364	1.452156	-0.838970	-0.752710	
00010333	-1.633620	-1.119532	-2.160507	-0.258966	-1.795721	-1.918642	-2.148657	0.836668	-3.072276	-2.730004	
00010334	-1.426207	-1.172823	-1.551995	-1.465659	0.135075	-0.666960	-1.080486	-0.285118	-0.369186	-0.701530	
00010335	-0.956091	-1.412975	-1.109793	-0.223775	-3.220209	-1.825249	-1.914740	0.780856	-1.359096	-3.256346	
00010336	-1.319920	-0.940361	-1.662095	-1.143516	0.793192	0.773354	-1.457932	-1.283338	-0.114754	-0.536317	
00010337	-0.730347	-1.427543	-0.916351	-0.466254	-0.420056	-1.013246	-1.049689	0.118120	-0.626873	-0.811511	
00010338	-0.895564	-1.875312	-1.533612	2.689031	-1.440159	-2.082687	-1.182096	-1.121484	-1.329980	-1.903052	
00010339	-1.657206	-2.023658	-0.902346	-0.902581	-0.571749	-1.601381	0.204291	0.569637	-1.410202	-1.422570	
00010340	-1.932670	-1.076859	-1.684327	-0.808722	-2.803945	-2.180332	-1.344264	2.058438	-3.553914	-1.695675	
00010341	-2.243046	-0.748422	-1.110900	-1.347322	-1.219315	-1.508616	0.297642	-0.814176	-0.880071	-1.196157	
00010342	-1.236255	-1.663068	-1.736263	-0.744564	-2.454591	-1.485213	-0.614796	0.542525	-0.882774	-1.981864	
00010343	-0.966053	-1.225447	-1.171777	-0.963990	-0.189002	-0.507557	-1.101847	-0.033944	-0.261123	-0.969057	
00010344	-2.633195	-3.330642	-1.055172	-0.865964	-2.266061	-1.274859	-1.992106	1.888053	-1.662427	-2.770795	
00010345	-2.311958	-1.944775	-2.455520	2.238487	-1.995218	-2.003724	-1.882176	-0.404987	-2.274376	-1.288421	
00010346	2.320479	-3.335977	-0.578210	-0.987082	-0.848648	-2.339622	-0.963693	1.134933	-1.039474	-2.845014	
00010347	-1.640382	-1.028738	-0.796452	-1.088857	0.037036	-0.879583	-1.100312	-1.417037	-1.146678	-0.601619	
00010348	-1.112872	-1.967918	-1.143715	-0.993796	-1.236894	-1.021966	2.745775	-0.928469	-3.326575	-1.310698	
00010349	-1.456671	-1.009260	-0.844157	-0.583785	-0.888959	-1.647219	-1.468600	-0.932042	-1.154922	-0.693267	
00010350	-0.911364	-1.781069	-1.205210	-0.139421	-0.846550	-1.140187	-1.102404	0.595722	-0.933729	-1.397244	
00010351	-0.927556	-1.482515	-1.489425	0.223597	-1.333356	-1.338012	-1.221925	0.266884	-1.056134	-2.054729	
00010352	-2.903573	-1.974931	-2.278159	-2.293549	-0.205371	-0.973295	1.565934	-2.467595	-2.174786	-1.097208	
00010353	-0.959305	-1.119355	-1.302630	1.121417	-1.632582	-2.478323	-1.558164	-0.420398	-1.088483	-1.509061	
00010354	-1.095344	-1.087226	-0.717667	-0.757270	-0.707138	-1.018100	-0.699193	0.658039	-0.750037	-1.124846	
00010355	-1.908187	-1.133019	-0.475957	-1.826831	-0.477102	0.044886	0.217034	1.332370	-0.496235	-0.950235	
00010356	-1.251434	-1.229645	-0.759868	-1.239670	-0.657732	-0.724429	-1.249771	1.533974	-1.059892	-0.844862	
00010357	-1.277885	-0.921894	-0.887724	-1.058122	0.173377	-0.767155	-1.620410	-0.599823	-0.712585	-0.215958	
00010358	-1.910590	-1.586248	-0.971518	-0.801273	-1.767125	-2.010812	0.834651	-1.436304	-1.273600	-1.605912	
00010359	-1.536028	-1.996506	-0.993694	-2.235086	1.736910	0.499822	-1.461300	-1.431587	-0.566405	-0.627458	
00010360	-0.927617	0.533248	0.179639	-0.670402	-0.392900	2.884474	0.294870	1.685974	-2.722093	-1.754161	
00010361	-0.765492	-2.330613	1.080725	-0.714154	-0.851999	-0.701655	-0.689773	-1.801660	-0.884602	-2.151524	
00010362	-1.042035	-1.175411	-1.220864	-1.320473	-0.064268	-1.156272	-1.203112	0.407379	-0.949760	-1.035163	
00010363	0.230285	-3.241418	-0.866786	-1.022343	-1.098897	-1.002528	-2.190925	1.462768	-1.227435	-2.131959	
00010364	-0.979024	-1.195396	-0.668916	-1.064796	-0.469639	-1.032836	-0.922231	1.254012	-0.889141	-0.472102	
00010365	-0.810394	0.836086	-1.372620	-2.625714	-2.801760	-1.600072	-1.586093	-1.533417	-0.343483	-1.092955	
00010366	-1.184368	-1.144571	-0.598227	-0.842983	-0.905543	-0.795920	-1.138489	2.496029	-1.333025	-0.951283	
00010367	-1.768942	-2.850277	-1.056721	-0.864508	-2.307817	-1.421532	-1.826448	1.219522	-0.957001	-2.163730	
00010368	-1.376248	-2.930904	-2.339717	-1.188083	-1.382889	-2.132661	2.712429	-2.341320	-1.480749	-1.218084	
00010369	-1.059224	-1.767492	-1.161191	-1.060238	-0.818283	-1.318314	-0.479144	0.905149	-1.184196	-1.255779	
00010370	-1.024024	-1.252674	-0.772258	-0.799049	-0.787923	-1.093525	-1.161956	2.823107	-1.225156	-1.036677	
00010371	-0.907328	-2.190927	-1.046553	-1.885875	1.132189	-0.534818	-0.915210	-1.870771	0.451028	-0.596290	
00010372	-1.015576	-1.504216	-1.725198	-0.330768	-0.705575	-1.070978	-1.205438	1.153595	-1.008543	-1.619549	
00010373	-1.325137	-1.471763	-0.431718	-1.127956	-0.270360	-0.873415	-1.222452	3.224557	-0.947517	-0.002820	
00010374	-1.476652	-1.060819	-0.916536	-0.862275	-0.145713	-1.011797	-1.038375	1.194021	-0.766962	-0.832687	
00010375	-1.916242	-1.104689	-1.405354	-1.003493	-1.887435	-1.021918	-0.351854	-0.137158	-0.814544	-1.363280	
00010376	-1.186165	-0.513235	-1.088109	-1.291719	0.066678	-1.428435	-1.083509	-0.579953	-0.870240	-0.718550	
00010377	-1.600701	-2.586892	-1.160142	-1.355973	-0.827041	-0.894663	-0.850792	-0.272797	1.513614	-0.885413	
00010378	-1.741134	-2.440156	-0.947475	-1.719140	0.275760	-1.028902	-1.259108	-0.883316	-0.618857	0.469021	
00010379	-0.769434	-2.356701	-3.095708	-1.230492	-0.228905	-1.482274	0.270020	0.253117	0.128313	-0.255909	
00010380	-1.748882	-1.695519	-0.739219	-1.549815	0.588088	-0.267895	-1.276458	-0.887414	-0.432436	0.150664	
00010381	-1.258271	0.963109	-1.264353	-1.267922	-1.014320	-1.251842	-0.445499	-0.899856	-1.708676	-1.612768	
00010382	-0.948283	-0.667872	-0.951794	-0.850142	-0.320962	-0.426815	-1.294446	-0.667850	-0.607452	-0.780032	
00010383	-2.234000	-0.866533	-1.212111	-1.356995	-1.955268	-1.276963	-0.442750	0.566997	-0.739495	-1.378209	
00010384	-1.438058	-0.974051	-0.742416	-1.264569	-0.434344	-0.717640	-0.935358	3.112207	-0.377353	-0.191264	
00010385	-0.891939	-2.104418	-1.493282	1.289789	-2.082153	-1.535185	-1.282069	0.356171	-1.116792	-1.757387	
00010386	-1.311190	-2.509105	-2.011363	1.872114	-1.932219	-1.498472	-1.748570	-0.054645	-2.135445	-2.154323	
00010387	-0.496888	-1.393247	-1.677370	-0.019428	-1.519810	-2.038692	-1.227838	-0.671065	-0.920634	-0.775619	
00010388	-0.905741	-1.381430	-0.745535	-1.003012	-1.093237	-1.401680	-1.249592	2.406052	-0.976732	-1.072534	
00010389	-1.285146	-0.871546	-0.476725	-1.389146	-1.009481	-0.972669	-1.378054	-0.126955	-1.465347	-1.496162	
00010390	-1.330682	2.982036	-1.854400	-2.025058	-1.867696	-2.002917	-1.565811	-3.526411	-1.066447	-1.763839	
00010391	-0.018083	-1.728433	-1.925219	-0.583735	-1.115002	-2.050777	-1.465619	1.000244	-1.146870	-2.154148	
00010392	-1.796942	-1.267808	-0.960846	-1.248811	0.169996	-0.263297	-1.459577	-0.578808	-0.458144	0.284732	
00010393	-1.482683	-2.548312	-1.868928	3.119453	-2.381056	-1.966084	-1.667401	-0.798484	-1.415786	-2.204302	
00010394	-2.218613	-1.463545	-0.957183	-1.589447	0.043074	-0.395767	-1.352519	-0.827423	-0.536696	-0.250513	
00010395	-1.179094	-0.969926	-0.664042	-0.923252	-1.027099	-0.980817	-0.949984	1.427869	-1.121262	-0.959881	
00010396	-1.169903	-0.901417	-1.736749	-1.026553	-1.014576	-1.160108	0.700637	-0.512349	-0.677721	-1.491793	
00010397	-1.835589	-1.921518	-0.973962	-0.709623	-0.665602	-0.659580	-1.193961	2.186474	-1.076548	-1.197960	
00010398	-1.402144	-1.374993	-0.483806	-1.270780	0.043804	-0.605320	-1.057890	-0.654562	-0.048693	-0.935780	
00010399	-3.210919	4.488953	-1.068593	-1.920494	-2.493121	-2.049733	-2.362521	-1.393194	-1.921377	-1.097058	
00010400	-1.048015	-1.008104	-1.801071	1.604981	-2.080407	-2.465910	-2.442708	-0.724255	-1.196012	-2.460038	
00010401	-1.391261	-1.501970	-0.612303	-1.074486	-0.122361	-0.016077	-1.266997	2.359382	-0.886580	-1.084295	
00010402	-2.179473	-1.626285	-1.530273	-1.680331	-2.016744	-1.678953	-2.963192	2.476825	-1.055938	-1.142632	
00010403	-1.482074	-1.710149	-2.834723	3.281421	-1.856134	-2.011367	-1.629694	-0.715598	-1.264887	-2.930696	
00010404	-0.500772	-1.386582	-1.414875	-0.902025	-0.922032	-1.230697	-0.769397	-0.146636	-0.127289	-1.254999	
00010405	-1.661139	-1.235448	0.459588	-1.111137	-0.587364	-1.198955	-1.393026	-1.027056	-0.689198	-1.289341	
00010406	-0.685953	-0.951122	-1.571660	-1.282961	-1.932126	-1.272424	1.029766	-0.589868	-1.935191	-1.472379	
00010407	-1.120914	-1.573375	-1.627380	-1.062159	-1.949410	-1.357361	-0.796812	1.252872	-1.603862	-2.028140	
00010408	-0.924062	-1.655514	-2.174302	0.358703	-2.062602	-1.478636	-1.342740	0.391036	-1.804307	-1.988538	
00010409	-1.432212	-1.193299	-0.617337	-0.766412	-0.595742	-1.061977	-0.852890	1.900775	-1.208825	-0.627331	
00010410	-0.835989	-1.200852	-1.217224	0.096120	-1.303494	-1.183289	-1.506271	0.296716	-1.562595	-1.805432	
00010411	-0.850598	-1.382440	-1.635965	-0.415861	-2.035461	-1.405775	-1.298747	1.223731	-1.562894	-2.459293	
00010412	-0.969010	-0.829114	-1.213368	-0.910664	-0.377059	-1.245719	-0.984211	-0.542031	-0.680261	-0.738854	
00010413	-2.107853	0.258559	-0.929805	-1.559771	-1.903104	-1.603605	0.316653	-0.890789	-1.240179	-1.551081	
